f_trait_id	f_trait_code	f_trait_name	f_sample_id	f_label	f_sample_name	f_kl_score
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_17	GSE149683_Stomach	Stomach_Fetal period	0.04470413134479645
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_18	GSE149683_Thymus	Thymus_Fetal period	0.018003220973825063
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_19	GSE166547	Kidney paracancerous tissue	0.011202802640439338
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_20	GSE174367_scATAC_Ref	Alzheimer's Disease (AD), Frontal Cortex_brain_1	0.009178739022047015
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_21	GSE181062	Early Stage ccRCC_PBMC	0.02193354859392708
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_22	GSE195460_Control_1	Control (Diabetic kidney disease)_1	0.010322025873075416
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_23	GSE195460_Control_3	Control (Diabetic kidney disease)_2	0.015932789060156584
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_24	GSE195460_Control_4	Control (Diabetic kidney disease)_3	0.013485930714772167
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_25	GSE195460_DN_2	Diabetic kidney disease_1	0.013479748323630296
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_26	GSE195460_DN_4	Diabetic kidney disease_2	0.007162614385442736
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_27	GSE195460_DN_5	Diabetic kidney disease_3	0.010513305261483415
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_28	GSE195460_DN_6	Diabetic kidney disease_4	0.035744095275396855
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_29	GSE195460_DN_7	Diabetic kidney disease_5	0.019895588347616212
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_30	GSE195460_diabetic_kidney	Diabetic kidney disease_6	0.023913021541951178
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_31	coronary_artery_disease	Coronary arteries disease_heart	0.401680457303573
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_32	GSE147726	Pancreatic ductal adenocarcinoma,Pancreatic normal tissue	0.018623826188631624
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_33	GSM4443845	Pancreatic normal tissue	0.02040304427438696
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_34	GSM4443847	Pancreatic ductal adenocarcinoma	0.010864404243608272
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_35	GSE151302	Polycystic Kidney disease_Kidney	0.02845407349964221
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_36	GSM4572187	Kidney_1	0.03776207485817919
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_37	GSM4572188	Kidney_2	0.014520973359593087
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_38	GSM4572189	Kidney_3	0.025967216637269613
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_39	GSE156473	Peripheral blood mononuclear cells_PBMC_1	0.014487757394398577
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_40	GSM4732109	Peripheral blood mononuclear cells_PBMC_2	0.02511356755137159
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_41	GSM4732111	Peripheral blood mononuclear cells_PBMC_3	0.01179930891333035
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_42	GSM4766850	CD8 T-cells_PBMC	0.0059844600006367255
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_43	GSE157483	CD16, CD4, CD8 (Phage)_PBMC_1	0.005443710417874247
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_44	GSM4766872	CD16, CD4, CD8_PBMC	0.013130945300839653
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_45	GSM4766873	CD16, CD4, CD8 (Phage)_PBMC_2	0.008908547276523477
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_46	GSM4766874	Peripherial Blood Mononucler Cells_PBMC_1	0.009367523572785696
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_47	GSM4766875	CD16, CD4, CD8 (Phage)_PBMC_3	0.042295980240860176
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_48	GSE157595	Ankylosing spondylitis (AS), Healthy controls_PBMC	0.18451492111360623
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_49	GSM4771370	Ankylosing spondylitis (AS)_PBMC	0.11553210116342034
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_50	GSM4771371	Healthy controls (peripheral blood)_PBMC	0.07364832976701124
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_51	GSE158280	Uremia, Healthy controls_PBMC	0.0063035417761189184
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_52	GSM4796327	Healthy controls (Uremia)_PBMC	0.0242905239184089
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_53	GSE163579	Chronic lymphocytic leukemia (CLL)_PBMC_1	0.020692782871448087
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_54	GSM4982164	Chronic lymphocytic leukemia (CLL) active disease_PBMC_1	0.05010724939270507
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_55	GSM4982172	Chronic lymphocytic leukemia (CLL) active disease_PBMC_2	0.017434710284416306
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_56	GSM4982174	Chronic lymphocytic leukemia (CLL) active disease_PBMC_3	0.026686186891333334
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_57	GSM4982176	Chronic lymphocytic leukemia (CLL) active disease_PBMC_4	0.046864595384335295
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_58	GSM4982178	Chronic lymphocytic leukemia (CLL) active disease_PBMC_5	0.037162568808627866
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_59	GSM4982179	Chronic lymphocytic leukemia (CLL) active disease_PBMC_6	0.0195057142942599
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_60	GSM4982180	Chronic lymphocytic leukemia (CLL) active disease_PBMC_7	0.06621699610261927
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_61	GSM4982181	Chronic lymphocytic leukemia (CLL) active disease_PBMC_8	0.0101943593397653
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_62	GSM4982183	Chronic lymphocytic leukemia (CLL) active disease_PBMC_9	0.013493901051440417
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_63	GSM4982185	Chronic lymphocytic leukemia (CLL) active disease_PBMC_10	0.19388593763327622
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_64	GSM4982191	Chronic lymphocytic leukemia (CLL) Richter's transformation_Bone marrow	0.043235787861440035
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_65	GSM4982193	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_1	0.008576088011539734
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_66	GSM4982194	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_2	0.009840545898069894
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_67	GSM4982195	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_3	0.010325997869803451
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_68	GSM4982196	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_4	0.010609232018876785
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_69	GSM5057721	Monocytes and dendritic cells_Blood_1	0.018414405009829715
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_70	GSM5057724	Monocytes and dendritic cells_Blood_2	0.010770610762154737
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_71	GSE165906	Monocytes and dendritic cells_Blood_3	0.04452571540196916
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_72	GSM5057811	Monocytes and dendritic cells_Blood_4	0.00434446061077663
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_73	GSM5057812	Monocytes and dendritic cells_Blood_5	0.03135297548703256
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_74	GSM5057816	Monocytes and dendritic cells_Blood_6	0.011854262541563954
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_75	GSM5057818	Monocytes and dendritic cells_Blood_7	0.018680085773716555
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_76	GSE172920	Peripherial Blood Mononucler Cells and HEK293T cell line, Phage__PBMC	0.0029428950743112916
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_77	GSM5259069	Peripherial Blood Mononucler Cells and HEK293T cell line__PBMC	0.005917591476562036
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_78	GSE172923	Peripherial Blood Mononucler Cells, Phage__PBMC	0.01398952712920324
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_79	GSM5259075	Peripherial Blood Mononucler Cells_2_PBMC	0.11835495887050407
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_80	GSM5259077	Peripherial Blood Mononucler Cells_3_PBMC	0.008825823350598583
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_81	GSM5259079	Peripherial Blood Mononucler Cells_4_PBMC	0.004688545755615576
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_82	GSE173811	Chronic lymphocytic leukemia (CLL)_2_PBMC	0.020733317705166034
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_83	GSE174367	Alzheimer's Disease (AD), Frontal Cortex_brain_2	0.012164571245929382
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_84	GSM5292858	Alzheimer's Disease (AD), Frontal Cortex_brain_3	0.004543226451275613
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_85	GSM5292863	Alzheimer's Disease (AD), Frontal Cortex_brain_4	0.17458143376802432
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_86	GSM5292866	Alzheimer's Disease (AD), Frontal Cortex_brain_5	0.035521059524982565
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_87	GSM5292875	Alzheimer's Disease (AD), Frontal Cortex_brain_6	0.005389535946303878
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_88	GSE175621	Coronary artery disease (CAD)_heart_1	0.5425943898170957
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_89	GSM5342788	Coronary artery disease (CAD)_heart_2	0.47898199270298925
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_90	GSM5342789	Coronary artery disease (CAD)_heart_3	0.08464216928696822
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_91	GSM5342791	Coronary artery disease (CAD)_heart_4	0.5665577539843738
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_92	GSM5342794	Coronary artery disease (CAD)_heart_5	0.010978768814598784
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_93	GSM5342795	Coronary artery disease (CAD)_heart_6	0.4240790406975072
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_94	GSM5342799	Coronary artery disease (CAD)_heart_7	0.2082370839922119
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_95	GSM5342800	Coronary artery disease (CAD)_heart_8	0.5171058386966745
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_96	GSM5342801	Coronary artery disease (CAD)_heart_9	0.047142159255796984
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_97	GSM5342803	Coronary artery disease (CAD)_heart_10	0.09774163929553895
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_98	GSM5342804	Coronary artery disease (CAD)_heart_11	0.04264097758726781
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_99	GSM5342805	Coronary artery disease (CAD)_heart_12	0.08178540237465928
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_100	GSM5342806	Coronary artery disease (CAD)_heart_13	0.06821027095884813
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_101	GSM5342807	Coronary artery disease (CAD)_heart_14	0.07563017119972623
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_102	GSM5342809	Coronary artery disease (CAD)_heart_15	0.2506172297061333
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_103	GSM5342811	Coronary artery disease (CAD)_heart_16	0.37573511618630273
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_104	GSM5342812	Coronary artery disease (CAD)_heart_17	1.1601457530701018
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_105	GSM5342814	Coronary artery disease (CAD)_heart_18	0.007117157708997717
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_106	GSM5342818	Coronary artery disease (CAD)_heart_19	0.19130522459399696
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_107	GSM5342819	Coronary artery disease (CAD)_heart_20	0.16871108249081143
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_108	GSM5342820	Coronary artery disease (CAD)_heart_21	0.4355505739559833
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_109	GSM5342821	Coronary artery disease (CAD)_heart_22	0.022343984264653883
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_110	GSM5342822	Coronary artery disease (CAD)_heart_23	0.059500706858114434
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_111	GSM5342824	Coronary artery disease (CAD)_heart_24	0.3903837534570984
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_112	GSM5342825	Coronary artery disease (CAD)_heart_25	0.5108879335935586
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_113	GSM5342826	Coronary artery disease (CAD)_heart_26	0.003474003536605789
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_114	GSM5342827	Coronary artery disease (CAD)_heart_27	0.8020390476533757
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_115	GSM5342829	Coronary artery disease (CAD)_heart_28	0.5483552721852513
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_116	GSE175694	Circulating leukocytes cells_PBMC_1	0.014158187574094528
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_117	GSM5344320	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_1	0.012380883781121545
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_118	GSM5344322	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_2	0.023633831450342965
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_119	GSM5344323	Circulating leukocytes cells_PBMC_2	0.014800846289860588
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_120	GSM5344324	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_3	0.0037928112362261204
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_121	GSM5344325	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_4	0.027597662746256305
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_122	GSM5344327	Circulating leukocytes cells_PBMC_3	0.011363057190057504
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_123	GSM5344328	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_5	0.15052176007372461
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_124	GSM5344329	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_6	0.008280268608613691
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_125	GSM5344330	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_7	0.009612851041027782
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_126	GSM5344331	Circulating leukocytes cells_PBMC_4	0.016044642313683667
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_127	GSM5344332	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_8	0.044411157673153574
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_128	GSM5344333	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_9	0.0027961563254142764
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_129	GSM5344334	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_10	0.0055240457092410235
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_130	GSM5344335	Circulating leukocytes cells_PBMC_5	0.010481866874660132
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_131	GSE183970	PBMC Rheumatoid arthritis_1	0.004795225347008748
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_132	GSM5575190	PBMC Rheumatoid arthritis_2	0.021174369934681383
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_133	GSM5575191	PBMC Healthy controls (Rheumatoid arthritis)	0.016063525718211864
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_134	GSM7102971	Mixture of PBMC from 2 donors_PBMC_1	0.1436433801240871
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_135	GSM7102972	Mixture of PBMC from 2 donors_PBMC_2	0.0038907492858311224
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_136	GSM7102976	Mixture of PBMC from 2 donors_PBMC_3	0.0003837953179671664
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_137	GSM7102980	Mixture of PBMC from 2 donors_PBMC_4	0.01314731101974255
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_138	GSM7102981	Mixture of PBMC from 2 donors_PBMC_5	0.006102484850774089
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_139	GSM6176366	Umbilical Cord Blood mononuclear cells_Blood	0.015765444186714217
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_140	GSM6760056	Influenza_PBMC	0.004529962769765036
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_141	GSM6760057	Healthy donors_PBMC_1	0.019817421278317024
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_142	GSM6760058	Healthy donors_PBMC_2	0.026929083598798177
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_143	GSM6760059	Healthy donors_PBMC_3	0.012741264417249567
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_144	GSM6760060	Mild COVID-19_PBMC_1	0.014684043838083362
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_145	GSM6760061	Severe COVID-19_PBMC_1	0.018124711958880723
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_146	GSM6760062	Mild COVID-19_PBMC_2	0.01840198782682525
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_147	GSM6760063	Severe COVID-19_PBMC_2	0.09294178425154496
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_148	GSE220188	Methicillin-sensitive staphylococcus aureus (MSSA)_1_PBMC	0.009671868977515609
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_149	GSM6793418	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_1	0.014232790232780441
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_150	GSM6793420	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_2	0.01261348082455304
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_151	GSM6793422	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_3	0.01718550411216619
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_152	GSM6793423	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_4	0.033826521241692706
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_153	GSM6793427	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_5	0.003183063186136897
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_154	GSM6793428	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_6	0.0299947589330415
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_155	GSM6793429	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_7	0.014657334308186129
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_156	GSM6793432	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_8	0.08229913789281337
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_157	GSM6793433	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_9	0.007180107142121884
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_158	GSM6793434	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_10	0.01721725040273686
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_159	GSM6793435	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_11	0.01496120425919373
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_160	GSM6793436	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_12	0.015723959285964415
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_161	GSM6793437	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_13	0.018136732472747448
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_162	GSM6793438	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_14	-9.957551079140802e-17
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_163	GSM6793439	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_15	0.021907706491610897
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_164	GSM6793440	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_2	0.010560023780978697
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_165	GSM6793441	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_3	0.004391643181433044
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_166	GSM6793442	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_4	0.009849006014749886
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_167	GSM6793443	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_5	0.008091917390880773
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_168	GSM6793444	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_6	0.012811033193785414
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_169	GSM6793445	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_7	0.010690425691675819
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_170	GSM6793446	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_8	0.021227762086291253
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_171	GSM6793447	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_9	0.027416638525832402
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_172	GSM6793448	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_10	0.01066747941892408
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_173	GSM6793449	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_11	0.010882951981992035
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_174	GSM6793450	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_12	0.008577973359991489
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_175	GSM6793451	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_13	0.11437961278404259
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_176	GSM6793452	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_14	0.043708602163593284
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_177	GSM6793454	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_15	0.018080379279322475
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_178	GSM6793455	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_16	0.07666207950790611
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_179	GSM6793456	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_17	0.06646545328592941
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_180	GSM6793457	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_18	0.012672524873447197
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_181	GSM6793458	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_19	0.022567463195650235
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_182	GSM6793459	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_20	0.013924795226131804
trait_id_57	BBJ_Neutro_57	Neutrophil	sample_id_183	GSM6793460	Methicillin-sensitive staphylococcus aureus (MSSA)_PBMC_21	0.03194206217818636
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_1	GSE129785_TME-All	Basal cell carcinoma (BCC)_skin	0.2430164006814058
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_2	GSE139369	Healthy blood PBMC_1	0.18242231928331404
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_3	GSE139369_Healthy	Healthy blood PBMC_2	0.1834784031636606
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_4	GSE139369_MPAL_Healthy	Mixed-phenotype acute leukemia(MPAL)	0.18603113436304144
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_5	GSE149683_Adrenal	Adrenal gland_Fetal period	0.3128765524894586
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_6	GSE149683_Cerebellum	Cerebellum_Fetal period	0.1124676610547049
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_7	GSE149683_Cerebrum	Cerebrum_Fetal period	0.13650374425472508
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_8	GSE149683_Eye	Eye_Fetal period	0.1606105565583799
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_9	GSE149683_Heart	Heart_Fetal period	0.6441574429899419
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_10	GSE149683_Intestine	Intestine_Fetal period	0.41448060372665385
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_11	GSE149683_Kidney	Kidney_Fetal period	0.2583620345794461
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_12	GSE149683_Liver	Liver_Fetal period	0.23908178733693602
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_13	GSE149683_Lung	Lung_Fetal period	0.34732683467280756
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_14	GSE149683_Muscle	Muscle_Fetal period	0.46164666732805043
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_15	GSE149683_Pancreas	Pancreas_Fetal period	0.20108723864525635
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_16	GSE149683_Placenta	Placenta_Fetal period	0.3715142329103266
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_17	GSE149683_Stomach	Stomach_Fetal period	0.15164747478823715
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_18	GSE149683_Thymus	Thymus_Fetal period	0.12951928823547945
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_19	GSE166547	Kidney paracancerous tissue	0.3909444901987519
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_20	GSE174367_scATAC_Ref	Alzheimer's Disease (AD), Frontal Cortex_brain_1	1.0974476776243596
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_21	GSE181062	Early Stage ccRCC_PBMC	0.22465214673368705
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_22	GSE195460_Control_1	Control (Diabetic kidney disease)_1	0.33374186410848017
trait_id_58	BBJ_PAD_59	Peripheral arterial disease_1	sample_id_23	GSE195460_Control_3	Control (Diabetic kidney disease)_2	0.38693305980601544
